channel_a,timestamp_a,channel_b,timestamp_b,channel_c,timestamp_c,channel_d,timestamp_d
645.6567430250421,1764214316.093698,642.4675377078817,1764214316.274338,642.9432266997023,1764214316.5170019,653.2966847347531,1764214316.7245402
645.6495370554165,1764214316.949084,642.5261753985419,1764214317.1288276,642.9566172551047,1764214317.3546908,653.3435672272543,1764214317.5885332
645.5900684401479,1764214317.804139,642.514110202614,1764214317.9836562,642.9108141691449,1764214318.1643853,653.3485770347025,1764214318.3888133
645.6629193094608,1764214318.6146836,642.5249759498399,1764214318.794529,642.9469782233475,1764214319.0189128,653.070057276318,1764214319.1997528
645.6242274723579,1764214319.4246013,642.6000681738367,1764214319.6491098,642.9450240151858,1764214319.8738568,653.1235550639177,1764214320.0534108
645.6271974710681,1764214320.2790592,642.5818313889603,1764214320.5129213,642.9486294170068,1764214320.7838833,653.2964768316832,1764214321.0009594
645.6056750402954,1764214321.2240088,642.516587563085,1764214321.4188914,642.9670101321803,1764214321.6754744,653.0204666885639,1764214321.8542495
645.638930675798,1764214322.0790193,642.5086605621099,1764214322.2602024,642.9310581128326,1764214322.486486,653.0712502364134,1764214322.7541518
645.6221123218558,1764214322.9798098,642.4610273149892,1764214323.1593957,642.9844313270597,1764214323.390224,653.2327570613209,1764214323.6457481
645.6011230643034,1764214323.9234817,642.6026098739322,1764214324.149553,642.9217503774706,1764214324.3745255,653.3704104137203,1764214324.6131763
645.6163336741108,1764214324.8236644,642.5244885125029,1764214325.0603013,642.9338265248193,1764214325.3199828,653.3378565920589,1764214325.558156
645.5853203391376,1764214325.7684784,642.5243037838159,1764214325.9490101,642.8912327768434,1764214326.1286252,653.3621337285033,1764214326.3533292
645.5971995066401,1764214326.5905037,642.579802419553,1764214326.803853,642.9107298550839,1764214326.983628,653.3240114605942,1764214327.2092352
645.648431834197,1764214327.4340298,642.4960351808712,1764214327.613807,642.9147987869528,1764214327.8590693,653.3256319961466,1764214328.0884402
645.6021677213037,1764214328.3493261,642.6038779257062,1764214328.6123497,642.9245788774302,1764214328.8545094,653.3401486871095,1764214329.098436
645.6387340147296,1764214329.3240755,642.4887270291142,1764214329.5115473,642.9787487464699,1764214329.7388928,653.2358552133707,1764214329.9671912
645.5961192309347,1764214330.1786368,642.613050195684,1764214330.4036312,642.9405289722195,1764214330.640192,653.3190271843889,1764214330.8537843
645.5967521249039,1764214331.0786264,642.5735519022295,1764214331.3043194,642.8245035221945,1764214331.4851468,653.3885846269928,1764214331.7086966
645.6549246817955,1764214331.952744,642.5554257801073,1764214332.15927,642.9232021972301,1764214332.3840835,653.0990257490713,1764214332.572582
645.5685712186207,1764214332.8114922,642.5751154724603,1764214333.0149853,642.8633071715833,1764214333.193509,653.3564176780444,1764214333.418306
645.6207831107121,1764214333.6451771,642.6116338380119,1764214333.868655,642.8764111370299,1764214334.0501218,652.986704523163,1764214334.2290359
645.6500002142059,1764214334.4538043,642.5297147642883,1764214334.633943,642.9040143114457,1764214334.813541,653.0132259821738,1764214334.9941108
645.6446258665701,1764214335.2188275,642.551070510564,1764214335.3984725,642.8798342991581,1764214335.5783107,653.0813390374876,1764214335.7587073
645.6365026169332,1764214335.983702,642.5284975748903,1764214336.1644375,642.9395470927409,1764214336.395913,653.3043631562745,1764214336.6317196
645.5458584497652,1764214336.839411,642.5031939818829,1764214337.01887,642.9050139789622,1764214337.1986718,653.315578483049,1764214337.435232
645.5956642307093,1764214337.6591048,642.607992158828,1764214337.8733907,642.9287822405528,1764214338.099495,653.3813554133098,1764214338.3241715
645.6090007109542,1764214338.5725114,642.5423926350389,1764214338.7817643,642.9270159440259,1764214338.9986978,653.3173155337867,1764214339.2240024
645.6434588001615,1764214339.448936,642.5517543480353,1764214339.6733127,642.9289833447004,1764214339.9059625,653.3171805707478,1764214340.1238134
645.6105648492878,1764214340.3497274,642.568406494941,1764214340.6045263,642.9483899795694,1764214340.886738,653.340688673573,1764214341.1292746
645.3511456168976,1764214341.3395205,642.4687067497227,1764214341.5321856,642.9485851730334,1764214341.7452598,653.3945923655388,1764214341.9688852
645.6409001054689,1764214342.1932504,642.5043389531788,1764214342.3742704,642.9233024663384,1764214342.5582533,653.3076511625865,1764214342.7792323
645.6161587093769,1764214343.0211215,642.6035424661093,1764214343.2287073,642.9724168148717,1764214343.454705,653.3450548704976,1764214343.6925113
645.6088183123561,1764214343.9039783,642.5620828251919,1764214344.1288764,642.9677499679615,1764214344.354551,653.3156208406374,1764214344.6164238
645.466047688342,1764214344.8039272,642.552033177916,1764214345.0284927,642.888288967491,1764214345.2089431,652.807195564547,1764214345.3886557
645.6177241227139,1764214345.6256998,642.5904473447165,1764214345.8393536,642.978814155758,1764214346.0639384,653.055814226704,1764214346.2433755
